	(2S,3R)-2-amino-3-hydroxy-4-(4-nitrophenyl)butanoic acid	(2S,6R)-diamino-(5R,7)-dihydroxy-heptanoic acid	(4S)-5,5,5-trichloroleucine	(E)-4-methylhex-2-enoic acid	(S,E)-2-amino-4-decenoic acid	1-(1,1-dimethylallyl)-tryptophan	1-aminocyclopropane-1-carboxylic acid	1-pyrroline-5-carboxylic acid	10,14-dimethyloctadecanoic acid	2,3-diaminobutyric acid	2,3-diaminopropionic acid	2,3-dihydroxy-para-aminobenzoic acid	2,3-dihydroxybenzoic acid	2,3-dihydroxyhexadecanoic acid	2,4-diaminobutyric acid	2,4-dihydroxypentanoic acid	2-(1-methylcyclopropyl)-D-glycine	2-amino-3,5-dimethyl-4-hexenoic Acid	2-amino-3-hydroxycyclopent-2-enone	2-amino-6-hydroxy-4-methyl-8-oxodecanoic acid	2-aminoadipic acid	2-aminobutyric acid	2-aminoisobutyric acid	2-carboxy-6-hydroxyoctahydroindole	2-chlorobenzoic acid	2-ketoglutaric acid	2-ketoisocaproic acid	2-ketoisovaleric acid	2-methylserine	2-sulfamoylacetic acid	2R-hydroxy-3-methylpentanoic acid	2R-hydroxyisovaleric acid	2S,3S-diaminobutyric acid	2S-amino-8-oxodecanoic acid	2S-amino-9,10-epoxy-8-oxodecanoic acid	2S-aminodecanoic acid	2S-aminododecanoic acid	2S-aminooctanoic acid	2S-hydroxyisocaproic acid	2S-hydroxyisovaleric acid	2S-methyl-3-oxobutyrine	3,3-dihomophenylalanine	3,4-dehydrolysine	3,4-dihydroxybenzoic acid	3,5-dihydroxyphenylglycine	3-(2-nitrocyclopropylalanine)	3-(3-pyridyl)-alanine	3-amino-2,4-dihydroxybenzoic acid	3-amino-4-hydroxybenzoic acid	3-amino-6-hydroxy-2-piperidone	3-aminoisobutyric acid	3-hydroxy-4-methylproline	3-hydroxy-O-methyl-5-methyltyrosine	3-hydroxy-para-aminobenzoic acid	3-hydroxyasparagine	3-hydroxyaspartic acid	3-hydroxyglutamine	3-hydroxykynurenine	3-hydroxyleucine	3-hydroxypicolinic acid	3-hydroxyquinaldic acid	3-hydroxytyrosine	3-hydroxyvaline	3-methoxyanthranilic acid	3-methoxyaspartic acid	3-methylasparagine	3-nitrotyrosine	3R-hydroxy-2,4-diaminobutyric acid	3R-hydroxyasparagine	3R-hydroxyaspartic acid	3R-hydroxyglutamine	3R-hydroxyhomotyrosine	3R-methylbeta-alanine	3R-methylglutamic acid	3S-cyclohex-2-enylalanine	3S-hydroxy-4R-methyloctanoic acid	3S-hydroxy-4S-methylproline	3S-hydroxyasparagine	3S-hydroxyleucine	3S-methyl-D-aspartic acid branched	3S-methylaspartic acid	3S-methylaspartic acid branched	3S-methylleucine	3S-methylproline	4,5-dehydroarginine	4-acetamidopyrrole-2-carboxylic acid	4-amino-2-hydroxy-3-isopropoxybenzoic acid	4-aminobutyric acid	4-hydroxy-3-nitrobenzoic acid	4-hydroxy-D-kynurenine	4-hydroxybenzoic acid	4-hydroxyglutamine	4-hydroxyphenylglycine	4-hydroxyphenylpyruvic acid	4-methoxytryptophan	4-methylproline	4-nitrotryptophan	4R-E-butenyl-4R-methylthreonine	4R-hydroxyproline	4R-methylproline	4R-propylproline	4S,5-dihydroxy-2S-aminopentanoic acid	4S-acetyl-5S-methylproline	4S-hydroxylysine	4S-methylazetidine-2S-carboxylic acid	4S-methylproline	4S-propenylproline	5,5-dimethylpipecolic acid	5-aminolevulinic acid	5-chloroanthranilic acid	5-chlorotryptophan	5-methoxytyrosine	5-methylorsellinic acid	5S-methylproline	6,7-dichlorotryptophan	6-chloro-4-hydroxy-1-methyl-indole-3-carboxylic acid	6-chloro-4-hydroxyindole-3-carboxylic acid	6-chlorotryptophan	6-hydroxy-tetrahydro-isoquinoline-3-carboxylic acid	6-methylsalicylic acid	6S-methyl-pipecolic acid	An acid hydrazine polyene (intermediate 14)	D-alanine	D-aspartic acid branched	D-glutamic acid branched	D-isovaline	D-leucine	D-lysergic acid	D-phenyllactic acid	D-serine	N-formylglycine	N-hydroxyvaline	N-methylphenylalanine	N-methyltyrosine	N1-methoxytryptophan	N5-acetyl-N5-hydroxyornithine	N5-cis-anhydromevalonyl-N5-hydroxyornithine	N5-formyl-N5-hydroxyornithine	N5-hydroxyornithine	N5-trans-anhydromevalonyl-N5-hydroxyornithine	N6-hydroxylysine	O-dimethylallyl-L-tyrosine	O-methyltyrosine	R-3-hydroxy-3-methylproline	R-aza-beta-tyrosine	R-beta-hydroxyphenylalanine	R-beta-hydroxytyrosine	R-beta-methylphenylalanine	R-beta-methyltryptophan	R-beta-phenylalanine	R-beta-tyrosine	S-adenosylmethionine	S-beta-hydroxycyclohex-2S-enylalanine	S-beta-hydroxyenduracididine	acetic acid	alanine	alaninol	allo-isoleucine	allo-threonine	anthranilic acid	arginine	argininol	asparagine	aspartic acid	aspartic acid branched	azetidine-2-carboxylic acid	benzoic acid	benzoxazolinate	beta-alanine	beta-hydroxy-3-hydroxy-O-methyl-5-methyltyrosine	beta-hydroxy-gamma-methyl-hexadecanoic acid	beta-hydroxyphenylalanine	beta-hydroxytyrosine	beta-lysine	beta-methylphenylalanine	betaine	butyric acid	caffeic acid	capreomycidine	cinnamic acid	citrulline	colletorin D acid	coumaric acid	cysteic acid	cysteine	cysteine branched	dehydrophenylalanine	dehydrotryptophan	dehydrovaline	dihydrolysergic acid	dimethylsulfoniopropionic acid	enduracididine	fatty acid	fumaric acid	glutamic acid	glutamine	glycine	graminine	grifolic acid	guanidinoacetic acid	histidine	homoserine	homotyrosine	indole pyruvic acid	isoleucine	isovaline	kynurenine	lactic acid	leucine	leucinol	linoleic acid	lysine	malic acid	malonamate	meta-tyrosine	methionine	methylglutaconyl hydroxyornithine	nicotinic acid	norcoronamic acid	ochratoxin beta	ornithine	p-hydroxymandelate	para-aminobenzoic acid	phenylalanine	phenylalaninol	phenylglycine	phenyllactic acid	phenylpyruvic acid	pipecolic acid	piperazic acid	piperonylic acid	proline	pyrrole-2-carboxylic acid	pyruvic acid	quinoxaline-2-carboxylic acid	salicylic acid	serine	succinic semialdehyde	succinyl-hydrazinoacetic acid	threonine	trans-2-crotylglycine	trans-2-hexenoic acid	tricarballylic acid	tryptophan	tyrosine	ustethylinic acid	valine	valine isocyanide	valinol
(2S,3R)-2-amino-3-hydroxy-4-(4-nitrophenyl)butanoic acid	6.0245314	-1.5859214	0.5184153	2.7336173	3.9400575	2.1401877	1.5010931	-1.4362831	1.5015103	-2.604286	-2.3693867	-1.063764	-0.030433	0.43579802	-4.4563785	1.8246363	-1.4340835	-0.1364096	-0.8919485	5.0350566	-1.0929857	-0.32130232	-0.8406809	1.4664502	1.8994001	1.0480411	1.0551523	0.9570792	1.0179734	0.010155125	2.0571153	-1.0997427	-1.4596984	4.9947724	4.6947527	2.1039033	-0.21521157	-2.7924097	1.320355	4.7454047	2.9221954	0.6182198	-1.5990708	-0.4199828	-3.5619016	-2.823742	-2.5956433	2.770524	-0.05300514	1.1936375	1.6961805	-1.484477	5.845702	-2.1687932	-4.375415	-3.8477135	-1.517054	0.69637835	-0.46518853	2.1554468	2.0282307	-0.40501365	-6.4750237	-2.1861327	-2.0886612	-2.327153	0.24656849	-4.9646444	-2.1240368	-4.378934	-1.6900221	-0.42828324	-2.046607	0.74741656	0.9156124	1.1494602	-0.12652066	-4.927715	-2.4351335	-3.1354365	-1.0801065	-2.6491122	-0.36052424	4.742269	-1.1681496	0.8342123	0.75556904	-0.0969363	-0.029071553	2.072894	1.3067087	1.6123115	-3.8648322	-2.2367277	1.4686731	-0.84125745	-1.1236513	-1.5239855	1.1638023	-0.27674472	0.65128165	-4.7201724	-0.56403106	0.2769535	-0.9572569	-2.6004858	-2.6846383	-2.819942	-0.6455745	4.2835994	0.16831575	-1.2488847	-0.009102044	-5.283747	1.3997587	-3.935902	-2.693185	1.1929106	-0.16655004	1.4420542	1.7636414	0.5487526	-1.5594903	1.490712	-1.6187037	3.0851715	-1.2532232	-1.0131009	-2.2351954	-2.7032003	-2.2525508	1.4109415	0.8764469	-0.11695147	0.5823734	-0.54803705	2.5548341	0.9788217	2.0887096	3.5260355	-3.4068263	6.0245304	-0.49171692	2.7844849	0.46831292	-2.7668746	-1.5677395	-0.6602341	0.46947238	-0.85378146	-0.8238782	-1.7794915	1.8091295	-2.2554135	3.9193819	0.6499026	3.4425032	-2.151641	2.2340817	-0.7258329	0.068903685	-1.1453606	-5.5539646	-3.3188357	1.7371553	-5.9433765	1.6017349	4.726164	-1.3741903	-3.6859891	1.6328127	-3.6371644	-1.7268107	-0.32656175	2.2200747	-3.957716	2.4515738	-0.02881708	0.34854794	0.2611277	-0.14918035	-0.18883379	0.92340606	-0.40720773	-5.8545375	-5.6660805	0.43435815	-0.6909376	-0.1535363	-2.1339805	-0.3301282	-0.72081524	4.9610786	3.1333303	-4.487514	-0.27219346	-4.327367	-6.19835	0.4908035	-0.7486735	-3.9122696	-1.7572151	-1.0870123	1.7739679	-1.0321982	0.58481807	0.7535455	1.511515	-2.5893145	0.9424362	1.8148699	-2.8434098	-2.193996	0.5982271	-0.14129487	2.761046	-2.1087344	1.8056842	-1.6579102	-0.37356108	-0.44337884	-0.476258	-1.1369504	0.09638415	0.72112423	-1.2981751	-0.14360915	-3.056142	0.16963695	-0.19675834	1.5217252	-2.013212	1.4726007	-0.77479345	2.709685	1.0386796	-1.0536841	1.9248646	-3.3752713	1.4665238	0.6269865	-1.5554494	1.645741	0.15354396	1.6303277	0.5939279	-2.0195355	-2.157971	1.6713712
(2S,6R)-diamino-(5R,7)-dihydroxy-heptanoic acid	-1.5859214	11.627284	0.019223986	-2.2215648	0.19229123	1.0491846	-0.046167586	3.2892115	-0.8844247	-4.8915906	-1.6787959	-1.795981	-6.394458	5.243414	-2.701272	-1.7727324	0.04683189	-0.15850893	-2.2283077	0.18625388	-1.1729863	0.44446895	0.52669847	-3.9216545	0.08563415	0.32463524	0.81916064	1.3772918	-1.9921805	0.55483997	-0.029347954	-0.020500103	-4.7890267	8.636359	-0.31970084	0.053132165	3.2451887	4.147244	0.58338916	-0.11939554	0.75119424	2.9694011	-2.370439	0.2887284	-0.16330639	4.2175684	-0.053159017	-0.1690188	2.4863207	4.462613	-1.0686259	-1.5792924	-1.964343	11.545466	-0.46269435	0.99485034	-1.1624941	0.2567566	-0.8293784	0.23006429	0.4358983	-2.7440515	-2.303878	-4.008976	1.7460641	1.6879649	1.7034906	0.8103829	-1.5813248	2.2986598	-1.3470345	-1.7739892	-3.5540242	1.244984	1.2293463	-0.31348228	-1.30144	-0.15499897	1.4845327	-0.55150247	1.3233129	-6.0543795	-1.3643882	-0.022168497	-1.8436394	-1.2945911	11.627283	-0.21930958	0.34159127	-1.0309865	0.25833896	3.3885589	-1.2466865	1.7506843	-0.85335076	-0.70954585	-2.5192666	-2.5170548	1.9299588	-0.6033963	3.876025	-1.0666806	0.19801417	-0.53830993	1.3323752	-1.1204692	-0.052538317	-1.3701777	-2.4422174	-1.9786737	2.1500602	-2.4592767	-1.4114405	-3.527736	-0.97180164	0.22069186	-2.328733	-1.9061016	-0.3670536	0.1028299	-0.38606408	4.543626	-0.052312657	-0.15806223	-1.4532274	-1.8489513	-1.6204538	5.860457	-2.8668604	3.4620347	-0.35580614	-4.679455	1.7636102	0.9294816	-2.1893353	2.7256696	-3.906239	-1.3928891	-2.8763938	-1.101543	-1.7179828	-1.5551045	-1.2495904	-0.35208175	2.741469	-1.602201	2.9027002	1.0365802	-2.4459696	1.7708275	-1.5401118	-3.471587	0.21598035	-0.31975693	3.154457	-0.13981085	-4.211559	-0.07265206	-3.1266732	0.31141147	2.7287529	-0.0023971852	-0.091364674	0.45080584	0.32846576	-4.6495457	4.356666	-0.514398	-1.051368	-4.3677893	-1.6123116	-3.42016	-2.15364	-1.3072985	-0.5607123	-5.242559	-3.0997257	-0.20596962	4.2415667	-0.74374026	0.72289544	-0.8675053	-1.2505515	5.1197596	-1.6694701	-0.34643337	-2.1426082	-1.8890517	-0.03318752	-0.87159395	0.6265984	-1.0200053	-0.27900362	-1.3966831	-0.80743635	-0.35549453	-2.5338383	-3.0684059	-1.0666796	3.1896527	-2.6197617	-0.13227709	1.8346224	-1.0532826	-1.3934804	-0.469311	0.19328652	-1.7453287	-1.4904253	-0.33859032	0.25713336	0.6811062	-1.817877	0.9504559	-0.041137066	8.596662	-1.1523523	-6.1311784	-1.582028	-1.9817934	-0.6728647	-1.0539844	-2.7394824	-0.5993756	2.5774271	0.49479178	-1.1220573	-2.1065788	-0.8149439	-3.7732227	-0.18360443	-1.2180763	-0.34026393	1.9748023	-0.73934484	-2.8692613	-4.042784	-1.2191452	1.3678801	-3.1345482	-0.72916204	0.24837099	1.8590572	0.6745327	-1.5892197	-0.69606674	-0.849919	7.576548	1.76442
(4S)-5,5,5-trichloroleucine	0.5184153	0.019223986	11.070973	5.7467284	1.5803853	-1.6514342	3.488014	3.0784981	7.061881	-2.878134	-5.3536463	2.8252928	-5.225388	6.090392	-4.116101	4.3949103	0.039730266	4.445397	6.078741	3.290166	2.4857657	0.13187118	2.6383011	6.9525905	4.6408954	6.7829866	8.142525	9.441063	0.08049047	5.5338326	5.1830754	4.2607083	-1.796168	4.6594987	4.838961	0.2714309	4.280115	1.7617553	9.167337	4.1119566	3.69792	2.5046613	-0.46773446	2.0779264	-2.0702195	0.46884257	-0.74426234	4.1110935	11.070972	-1.0173616	-0.08366975	0.704257	1.169989	1.0367093	1.2860023	2.6024399	1.787281	1.6883261	3.2145388	1.6667242	1.605018	-1.9477174	-1.4268469	1.8718914	0.6299937	-1.1501024	1.3407981	0.48934278	-0.44371262	0.81833005	-0.39076826	1.0850114	4.1694713	4.753075	0.52594715	6.416084	0.9297622	0.095444456	-0.74760485	-0.0058188364	1.4207113	0.514936	-0.267927	1.345316	3.0701103	4.957912	2.0759616	3.9095197	5.405991	5.118827	6.3478823	3.7741132	-0.38073158	5.8129	0.96439236	-1.2700496	3.1516595	-1.0032233	2.1286976	-0.4383872	1.9374053	5.5811396	4.6098423	1.071009	3.1375782	1.2222849	2.9723465	2.8745987	5.239983	5.4750023	0.7625886	-0.3762237	5.5749373	-2.3982158	4.4197044	0.80201674	0.85025245	1.5597423	-1.0643822	1.9113941	3.1878273	6.0869966	1.8725176	2.8505485	2.3213093	3.1406593	-0.3415112	2.5622087	1.0885333	5.345457	-0.9393232	0.45007113	2.9817774	0.84717166	0.4639391	-1.9195414	-0.030297078	-4.649801	-3.6689267	0.5492893	-3.1863406	1.926931	-0.27455607	4.6782475	4.607515	-0.13494629	2.8540885	1.8832761	1.1037707	2.4434242	2.5087807	3.2306	0.6116952	0.8344432	4.5673966	-0.77350396	-2.0733252	-1.047027	-2.6202185	3.2789252	-1.0322465	3.1888158	-1.4533005	1.5850365	7.7181845	-5.282233	3.6677685	1.2426353	3.688736	0.2315443	4.722129	-2.406751	-0.8088598	-0.109684244	2.4526842	-1.2034711	5.6957116	3.026105	2.4323225	7.430327	-2.4990654	3.3948193	3.8087683	2.0804365	-2.8170774	-2.5779035	2.3391674	1.984155	1.6595044	2.2091887	3.5152802	-1.6252921	5.1583424	1.446444	-1.3721981	-1.6161803	-2.3733804	-1.8394954	3.712183	-0.048776764	-1.649187	0.31638837	-0.63921845	3.5642269	-1.9123272	3.2926493	1.2200799	3.3828914	-2.7143483	2.5344024	2.6161096	-0.7295576	8.736558	0.31574327	2.0208237	1.7596829	1.4656715	-2.804374	0.36430362	3.9820561	-3.2799747	2.4653318	1.9857256	-1.1221081	2.0269773	0.62968886	4.0833297	5.471368	0.061078332	4.1736608	5.8227706	-0.43539423	6.0267987	8.485362	0.8038275	-1.2748437	-5.988774	6.7404013	4.1180224	-3.2236927	-0.4865752	3.250721	3.7447858	0.27740723	-1.6094875	5.3916636	-1.0174505	2.0462658	1.8861482
(E)-4-methylhex-2-enoic acid	2.7336173	-2.2215648	5.7467284	7.8277755	1.2492695	0.3003792	2.0261295	2.7454996	6.060881	-0.47573382	-1.2707312	3.7430687	-4.2060666	2.156195	-3.1560185	2.383287	-0.8593667	4.510691	1.4400791	2.7249844	2.3365543	0.15047891	1.3140434	7.1956053	2.4747622	7.2214875	1.7901195	-0.31912395	0.06258781	3.4916167	3.7389102	0.70634556	0.3269991	-0.31878462	0.13274081	0.610846	2.6840975	-0.2563759	1.9854065	4.3514304	4.523069	0.94787526	1.0461608	0.48050335	-1.8847699	-0.4718302	0.72064185	3.0045547	2.0067036	-1.9237797	-0.7636329	1.2004466	1.1935594	3.7627974	-0.7710736	2.1700268	1.4878343	0.8776328	3.5545835	0.03307616	-0.15813538	-0.6209649	-3.9499972	4.3175116	1.2453997	-0.3779745	-1.7691708	0.8469277	1.555736	1.3561062	-1.6611218	1.6312566	1.2735113	-1.1769835	1.4376283	4.767993	3.0260618	0.48380005	-0.38915277	1.932787	-0.10903304	3.3184805	0.81498957	0.040188555	0.30924195	5.2007313	3.7375638	4.1724143	3.7813756	5.226105	5.2953434	4.978096	0.047810297	3.173008	4.194889	0.49408013	4.9498343	-3.8003647	3.043984	-0.85085446	1.8778535	1.8781896	4.2163053	1.2151619	-1.268173	0.36701623	1.4015704	4.023924	5.168476	2.1081336	-1.0172029	1.2529941	5.512231	4.088229	5.0825605	1.0283496	0.09720077	0.41933185	0.38965598	1.78606	2.1354735	4.8045473	0.050099842	3.4048607	1.8190104	1.874044	-2.0154052	1.7778736	2.0197203	-0.5806513	0.10815731	2.206505	4.1567693	3.0732553	3.6199822	-1.0244645	4.138755	-5.20796	-3.5429628	2.818463	-1.7953943	1.7999686	0.81100935	5.238034	5.3388877	-2.182619	-1.8252873	1.9486175	5.323699	3.2289717	2.1566997	2.6189542	0.45373476	1.6049027	1.1262081	0.14837898	-0.5240808	-0.7440356	0.8562908	0.3860257	-0.44113076	0.59976625	-2.5227535	1.0667323	7.8277745	5.079761	3.0925221	4.3369946	1.3060677	-0.37060884	6.485965	1.0284597	-0.3069515	4.496635	2.117379	7.6965246	-0.504481	4.643975	-1.1490788	2.8452263	0.51202744	3.768027	3.0862887	-0.8318165	-2.537896	-1.5633557	-1.0755018	-1.367068	-0.92276764	2.7023256	6.2899666	1.4230304	3.5101771	4.5971074	-1.1052818	-0.7837537	-2.2890813	-3.7586663	3.9301312	0.57160413	-1.4250891	-0.88030714	-0.3143287	2.4332247	-2.3365197	0.6192651	2.158658	2.8671596	-1.5644372	0.8096603	4.248627	1.4070133	0.55596805	2.8852844	0.69792664	0.4876379	4.313856	-3.914829	2.305849	3.0405061	-0.10819555	2.2634494	4.1995716	-0.4754238	0.86774355	3.5310922	2.0673575	1.657744	0.997117	2.6980886	6.8081617	-0.9664016	5.5930567	2.8476388	0.7922838	-1.6643226	-3.140568	7.119682	2.952321	0.47969675	-1.0232369	6.402433	2.3289652	0.8693307	-1.5832059	5.679341	-1.6728452	2.5542252	0.7357717
(S,E)-2-amino-4-decenoic acid	3.9400575	0.19229123	1.5803853	1.2492695	6.7411084	-3.3177614	0.2699626	-0.7364731	1.6247414	6.048481	6.0534587	2.5970743	1.0116228	3.3010755	-0.24169543	0.09093026	-1.1147208	-0.4614081	-2.2292283	3.1738243	1.0651122	-1.8329976	-0.3724462	-0.4968019	-0.023917302	1.5955514	2.8006268	3.4148185	-1.8131696	3.7898128	1.768553	-0.4188607	6.7411075	1.5744716	1.1256436	1.8803468	1.0886514	-0.43995756	-0.108005546	2.5075507	1.9109458	2.2339084	-1.1894473	3.0132754	-2.217722	-1.3426936	0.35657534	4.016236	1.3703399	-1.789471	1.9143138	1.3275088	4.620516	-0.24441382	-1.9288108	-5.2444673	-2.576407	-0.4777288	-0.13153788	3.6057572	4.5629687	2.5403457	-4.7649984	-1.5370277	-0.3183345	-1.2253375	-0.9839264	1.1710608	0.08229589	-3.1931956	-1.8179543	-0.7501358	0.015911063	0.06755364	-0.25603512	3.643358	1.2853755	-1.5985489	-0.9824937	0.91238344	-0.98375	-4.37585	-1.6046343	2.9164987	-2.118943	1.146562	0.42973626	0.4544674	2.844567	0.45245567	2.4004066	1.7800174	-3.4017515	3.1429577	0.91888654	-1.3471665	0.18481147	-3.989039	0.44738278	-0.77923363	3.533009	-0.3535119	0.063456684	-1.4815506	1.4887582	1.3959743	0.13231865	0.49636537	4.661919	-0.08699798	-1.2762094	-0.46996063	2.25392	2.626742	1.7682788	0.1501684	0.80394876	-0.5318813	0.30816785	2.4775336	0.87157553	3.0348904	0.099628	3.702795	0.09625714	2.4052823	0.6312916	1.4309064	-1.7175871	6.060897	3.6513746	-0.7072345	1.0854136	1.4324889	-1.2386	-1.6930803	0.5823584	-1.730187	0.628044	1.4550753	-4.369458	4.19572	0.04586209	2.5802953	-0.84170574	1.0501953	-0.83091503	-0.56040686	1.0966974	-0.20179015	-1.0154266	-1.4822927	0.39151698	-2.4259586	2.1807146	-1.2342584	-1.0465455	-2.25613	-0.4923347	-0.056495793	-1.305828	1.251743	-2.010276	-2.260319	0.4367908	1.3990017	1.6845329	-1.553327	-0.1200181	-1.7727118	1.0344702	-2.9183936	-0.61598057	0.35200572	0.94852823	0.75085557	1.1110861	2.6394315	0.66884065	1.8639327	-1.801237	3.6502829	1.8361412	0.8384039	-1.2396284	-0.48695412	-0.20252346	-1.4573704	-0.80916977	2.148708	1.4762226	-0.34958562	2.8517652	2.739716	-0.6562633	-2.6623135	-1.1504655	-0.14216271	3.8420727	2.7864547	-1.0342078	-0.06705339	-0.65850466	3.0870495	-3.213805	1.3964369	1.3836505	1.0365249	-2.3559487	0.5024686	3.5694804	-3.7336671	2.7197459	5.5919256	-0.6325005	-0.2252824	-0.7951357	3.3744454	-1.7044171	0.5411572	-3.0143535	1.1111866	0.39020097	0.34239003	1.4064105	0.5016475	1.4729644	3.0520895	2.917441	-0.39565465	1.0918728	0.48262042	3.8130887	2.6886811	1.7619916	2.7790275	-3.327853	0.41588426	4.2257633	-0.6854866	1.1869959	2.7141554	1.8586496	1.073612	-0.46335477	2.6416557	-3.2029908	-0.4763427	0.76275647
1-(1,1-dimethylallyl)-tryptophan	2.1401877	1.0491846	-1.6514342	0.3003792	-3.3177614	7.7518806	-1.8149644	-1.3088642	0.14033438	2.2323017	-2.7113807	-0.32619265	-5.3271656	-0.4502262	-0.481258	0.7026585	1.4061806	1.0126994	1.1257753	-1.9604069	0.19515301	2.9190116	-0.953434	-2.808725	-0.73681957	0.37485933	2.7999578	-0.7459831	-2.026505	-0.6103523	-0.08009119	-2.1242142	1.1506724	4.3975196	4.958552	-0.40945542	-1.4076502	-1.6028924	0.02368414	-0.29949018	0.9646543	-1.3411673	-1.2172362	-2.1248703	0.115062565	-2.0480611	-0.97319293	0.5739362	0.46627226	-0.6925156	3.0206194	-2.3889604	-2.5499082	-0.84704113	-3.8928633	-3.7592418	-2.2996848	7.7518797	-1.0436984	-3.831105	-1.8789066	-3.629639	-5.2354293	0.2496191	-3.0154004	1.8929268	-1.6844933	-2.6679945	-3.6293468	-0.98835534	-1.1626495	-0.0663214	1.380882	1.5433004	-1.3374696	-0.8358393	-1.2355552	-5.154532	-1.9902155	-1.0277718	1.4475439	-4.1898956	-1.2525308	0.8444534	-4.0711694	4.4056826	-0.15379453	-0.6157823	2.7815	3.7822013	-0.6759468	1.0479363	-3.1656928	0.016493076	1.0814015	-1.7145485	1.5549599	-1.4789727	-0.26222628	-1.855735	-1.585241	-2.1824188	-1.0665623	4.227438	-1.2922469	-2.0133593	-0.23079647	-1.1343701	0.044657513	-2.198749	-0.069750346	-3.4810715	-1.1256094	-3.0079243	1.1382945	-2.2721846	-0.38792947	0.4058502	-2.979112	4.563279	-0.69997245	-1.0146577	-0.28753442	-1.3760937	-0.3580849	-0.64369786	-3.5819864	3.8000624	0.38884702	-1.0613021	-3.8712533	-0.3761391	-1.9018772	1.1133021	-3.2902107	-0.03172004	-1.3502637	-1.1607766	-1.5230057	-1.5464768	0.9694052	2.4256365	4.0023565	3.4868853	-2.0749397	-2.1181793	0.34433627	4.9441595	5.494447	0.30623987	0.53903	0.66790116	-1.0091869	1.6586765	-0.08047203	-1.3170217	-2.964832	-0.6138383	-2.959998	-2.332863	3.6897936	0.6032419	-4.498291	-2.820705	-2.9824538	-5.122863	2.1234846	5.9705772	0.9752302	-4.608548	-1.4563155	-2.2904527	-1.7977728	0.11984741	1.1438475	3.2912965	-2.5396132	1.2437632	-1.4201978	-1.2720636	3.0806699	-0.42018488	1.2547901	-0.4076624	-1.5835226	-1.250839	0.73200524	-2.5884297	3.167206	0.89359856	0.91674113	1.5357428	-1.8618304	-0.61286134	-2.5825853	-1.3598983	-5.085527	-3.741378	0.6791604	3.0572793	-3.7389715	-0.89299005	0.56052804	0.16676033	-0.9947092	-1.3133787	-0.64347386	-1.3235836	-0.558359	3.0953593	-1.8186593	5.1624303	-2.1851315	-2.279046	-1.5304605	-1.3598588	-2.104898	-6.5675673	-2.0516527	2.1994953	-0.44230303	2.6478074	0.16715248	-1.0579022	3.714013	-1.0441928	1.9131986	-3.5330815	-1.3708973	-0.648248	-0.19993635	-1.8614274	-1.3830523	-1.3201226	0.0937735	-4.6951785	-3.1311712	-3.2652042	1.6547147	-4.2930326	0.5404138	0.51412654	5.498373	1.878637	-0.3121798	1.2997038	-2.3857923	-2.475377	3.0122163
